identifier,coordinate
62f5683d-b58b-4089-9b1d-9889669287ac,723.28639
545b0ca6-ff04-4c79-8456-fd02d74c4c20,722.64521
28b00225-807d-4a8a-a24f-8f4c63e26626,722.00367
aa6495ac-95c5-49b4-b8bc-eec9be3e419c,721.36211
27ab8950-defb-4788-bbcc-e1acf2e4bbcd,720.72191
a40e4d08-ca68-4db1-8772-a61bdf3d8ac5,720.08034
a188ed44-9be4-40f6-b997-8167527f0246,719.43664
40f802b3-cfcb-471d-a7bd-a5bb513feb48,718.79507
e243491a-8eca-44d0-8fd6-1d63d60db869,718.15349
cfbd8fda-e5b4-439b-9c46-61309430d295,717.51191
8adbe0c3-b70b-46db-80fc-294e0c53596d,716.87034
9c87079b-7f1c-4093-b464-6528eeb94d6d,716.22878
ffaf697f-a632-444f-94c1-e7e899f3a17d,715.58720
dc7d0cc3-7558-4af1-ac26-fb1de96e3675,714.94610
